성별,나이,월수입,직업,결혼여부,소비성향,예산,구매단가,사용목적,중요요소,선호브랜드,상품명,브랜드,카테고리,판매단가,평점,리뷰수,상품설명,상품정보출처,상품조회수,비교상품수,구매시간대,재방문횟수,카드할부여부,구매후회값
male,46,7270000,전문직,기혼,보수적,628000,14000,청소,"희소성, 감성",아디다스,3M 생활용품 607,3M,생활용품,14000,4.04,3667.0,"3M 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",crawler,55,0,20,2,N,0.43
male,34,3560000,프리랜서,기혼,진보적,662000,140000,데일리,"희소성, 감성",대한항공,이니스프리 화장품 608,이니스프리,화장품,140000,4.43,2521.0,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",manual,51,1,13,4,N,0.674
male,21,570000,학생,미혼,보수적,51000,74000,유행,"희소성, 감성",CJ,CJ 식품 609,CJ,식품,74000,4.36,2791.0,"CJ 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",manual,52,1,22,3,N,0.646
female,27,680000,학생,미혼,진보적,65000,5000,식사,"희소성, 감성",다이소,동원 식품 610,동원,식품,5000,4.79,3460.0,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",manual,54,6,12,2,N,0.428
female,50,4890000,프리랜서,기혼,진보적,922000,44000,가정,"희소성, 감성",다이소,다이소 생활용품 611,다이소,생활용품,44000,4.07,3412.0,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",image_estimate,55,5,2,0,N,0.56
male,59,3330000,주부,기혼,진보적,721000,1749000,건강,"희소성, 감성",설화수,종근당 건강관리 612,종근당,건강관리,1749000,3.2,3442.0,"종근당 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",crawler,48,7,17,7,Y,0.629
female,39,3220000,프리랜서,미혼,보수적,643000,125000,콘텐츠,"희소성, 감성",LG,LG 전자기기 613,LG,전자기기,125000,4.82,3519.0,"LG 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",user_input,53,2,14,1,N,0.579
female,34,8690000,전문직,미혼,보수적,1106000,6714000,선물,"브랜드, 희소성",3M,구찌 명품 614,구찌,명품,6714000,3.3,1727.0,"구찌 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",naver_api,47,12,12,7,Y,0.637
female,40,5950000,자영업,미혼,보수적,379000,56000,가족,"가격, 신선도",CJ,CJ 식품 615,CJ,식품,56000,4.48,,"CJ 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",naver_api,12,0,21,4,N,0.432
female,35,3870000,공무원,미혼,보수적,190000,243000,소장,"강의품질, 가격",메가스터디,메가스터디 교육 616,메가스터디,교육,243000,,2304.0,"메가스터디 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,53,4,13,3,N,0.448
male,39,2720000,주부,기혼,보수적,571000,85000,생활,"가격, 내구성",메가스터디,다이소 생활용품 617,다이소,생활용품,85000,3.33,1362.0,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",image_estimate,48,6,10,4,N,0.283
male,52,3170000,주부,기혼,진보적,304000,17000,유행,"성분, 가격",3M,이니스프리 화장품 618,이니스프리,화장품,17000,3.54,46.0,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",manual,22,1,19,1,N,0.572
female,40,4400000,사무직,미혼,보수적,639000,5050000,업무,"성능, 배터리",COS,소니 전자기기 619,소니,전자기기,5050000,4.02,480.0,"소니 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",image_estimate,32,14,10,11,Y,0.522
female,50,5140000,자영업,기혼,보수적,656000,6000,청소,"희소성, 감성",다이소,다이소 생활용품 620,다이소,생활용품,6000,3.97,,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",image_estimate,2,1,9,1,N,0.414
female,65,3660000,은퇴자,미혼,보수적,351000,838000,유행,"희소성, 감성",한샘,정관장 건강관리 621,정관장,건강관리,838000,4.41,1816.0,"정관장 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",crawler,49,3,10,5,Y,0.845
female,51,2570000,주부,기혼,진보적,294000,393000,휴식,"희소성, 감성",유한킴벌리,대한항공 여행 622,대한항공,여행,393000,4.18,1779.0,"대한항공 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",user_input,50,6,17,4,N,0.561
male,55,6170000,대기업직원,기혼,진보적,582000,83000,출근,"디자인, 착용감",나이키,나이키 패션 623,나이키,패션,83000,3.42,1626.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",user_input,52,3,17,3,N,0.279
male,39,3350000,주부,기혼,진보적,492000,401000,선물,"희소성, 감성",오뚜기,설화수 화장품 624,설화수,화장품,401000,,290.0,"설화수 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",naver_api,34,6,18,2,N,0.467
female,45,2410000,주부,기혼,보수적,473000,1227000,휴식,"희소성, 감성",메가스터디,마이리얼트립 여행 625,마이리얼트립,여행,1227000,4.81,2214.0,"마이리얼트립 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",user_input,41,10,0,7,Y,0.669
female,27,870000,학생,미혼,보수적,147000,122000,휴식,"희소성, 감성",이니스프리,3M 생활용품 626,3M,생활용품,122000,4.51,,"3M 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",naver_api,12,2,20,4,N,0.664
male,58,5430000,공무원,미혼,보수적,495000,364000,소장,"브랜드, 희소성",루이비통,구찌 명품 627,구찌,명품,364000,4.55,617.0,"구찌 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",image_estimate,37,2,16,3,N,0.563
female,46,4590000,자영업,기혼,보수적,299000,285000,선물,"디자인, 착용감",아디다스,아디다스 패션 628,아디다스,패션,285000,4.88,1292.0,"아디다스 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",manual,48,2,12,4,N,0.44
female,34,9090000,대기업직원,미혼,진보적,1217000,5961000,업무,"희소성, 감성",삼성,삼성 전자기기 629,삼성,전자기기,5961000,3.47,487.0,"삼성 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",naver_api,40,8,22,6,Y,0.639
male,23,1150000,취업준비생,미혼,보수적,80000,165000,피부관리,"성분, 가격",라네즈,라네즈 화장품 630,라네즈,화장품,165000,3.99,,"라네즈 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",naver_api,3,4,3,4,N,0.5
male,31,1190000,취업준비생,미혼,진보적,209000,2240000,업무,"성능, 배터리",구찌,삼성 전자기기 631,삼성,전자기기,2240000,3.29,,"삼성 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",image_estimate,17,25,16,16,Y,0.556
male,42,3910000,사무직,미혼,보수적,784000,11000,선물,"가격, 신선도",유한킴벌리,동원 식품 632,동원,식품,11000,3.72,774.0,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",crawler,43,0,18,0,N,0.485
male,38,8350000,전문직,기혼,보수적,1147000,356000,선물,"희소성, 감성",삼성,삼성 전자기기 633,삼성,전자기기,356000,4.53,392.0,"삼성 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",naver_api,36,0,13,4,N,0.609
male,38,5250000,공무원,기혼,보수적,491000,115000,생활,"희소성, 감성",3M,3M 생활용품 634,3M,생활용품,115000,4.73,3560.0,"3M 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",manual,56,3,3,0,N,0.383
female,25,3520000,공무원,미혼,보수적,397000,1132000,보상,"희소성, 감성",루이비통,루이비통 명품 635,루이비통,명품,1132000,4.84,1265.0,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",user_input,44,6,9,4,Y,0.614
male,26,1100000,취업준비생,미혼,보수적,125000,284000,소장,"희소성, 감성",나이키,LG 전자기기 636,LG,전자기기,284000,,2052.0,"LG 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",crawler,49,7,2,3,Y,0.882
male,24,890000,학생,기혼,진보적,152000,30000,선물,"희소성, 감성",구찌,나이키 패션 637,나이키,패션,30000,3.82,1353.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",user_input,48,4,10,4,N,0.643
female,37,7090000,전문직,미혼,진보적,1481000,7287000,게임,"성능, 배터리",구찌,소니 전자기기 638,소니,전자기기,7287000,4.8,,"소니 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",manual,7,13,9,11,Y,0.568
male,31,10590000,전문직,기혼,보수적,1144000,537000,소장,"희소성, 감성",CJ,종근당 건강관리 639,종근당,건강관리,537000,3.88,3866.0,"종근당 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",manual,55,2,1,4,Y,0.655
male,20,630000,학생,미혼,보수적,47000,6274000,게임,"성능, 배터리",애플,애플 전자기기 640,애플,전자기기,6274000,4.86,3299.0,"애플 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",user_input,41,60,2,60,Y,0.454
female,31,3200000,사무직,기혼,보수적,350000,630000,선물,"희소성, 감성",대한항공,COS 패션 641,COS,패션,630000,4.69,,"COS 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",naver_api,8,4,11,4,Y,0.859
female,51,6620000,대기업직원,미혼,진보적,668000,1712000,유행,"희소성, 감성",루이비통,루이비통 명품 642,루이비통,명품,1712000,3.5,1128.0,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",manual,48,8,10,3,Y,0.752
female,40,2350000,주부,기혼,진보적,161000,4265000,휴식,"희소성, 감성",소니,소니 전자기기 643,소니,전자기기,4265000,,3471.0,"소니 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",crawler,50,22,14,17,Y,0.822
female,30,10500000,전문직,기혼,진보적,454000,5718000,유행,"브랜드, 희소성",마이리얼트립,프라다 명품 644,프라다,명품,5718000,3.73,2450.0,"프라다 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",crawler,44,10,15,4,Y,0.835
female,46,8140000,전문직,미혼,보수적,1217000,3784000,휴식,"내구성, 크기",패스트캠퍼스,한샘 가구 645,한샘,가구,3784000,,148.0,"한샘 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",user_input,41,7,18,4,Y,0.783
female,75,2790000,은퇴자,기혼,진보적,489000,255000,유행,"희소성, 감성",패스트캠퍼스,이니스프리 화장품 646,이니스프리,화장품,255000,,3099.0,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",user_input,52,2,1,2,N,0.658
female,54,5760000,자영업,기혼,진보적,553000,432000,휴식,"가격, 일정",동원,대한항공 여행 647,대한항공,여행,432000,4.86,,"대한항공 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",user_input,10,2,22,3,N,0.385
female,32,6670000,자영업,기혼,보수적,467000,96000,휴식,"내구성, 크기",리바트,리바트 가구 648,리바트,가구,96000,3.97,2857.0,"리바트 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",naver_api,50,3,13,1,N,0.439
male,66,2530000,은퇴자,미혼,진보적,318000,375000,피부관리,"성분, 가격",이니스프리,라네즈 화장품 649,라네즈,화장품,375000,3.52,3413.0,"라네즈 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",image_estimate,51,2,20,1,N,0.376
female,48,3490000,주부,기혼,보수적,333000,203000,선물,"성능, 배터리",레노버,레노버 전자기기 650,레노버,전자기기,203000,3.44,,"레노버 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",user_input,12,4,0,4,N,0.421
female,34,3460000,공무원,기혼,진보적,620000,376000,여행,"희소성, 감성",나이키,나이키 패션 651,나이키,패션,376000,,2700.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",manual,43,4,12,1,N,0.563
male,31,920000,취업준비생,기혼,보수적,176000,369000,여행,"디자인, 착용감",아디다스,아디다스 패션 652,아디다스,패션,369000,4.57,2930.0,"아디다스 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",image_estimate,55,5,14,5,Y,0.671
male,54,4930000,사무직,기혼,진보적,405000,1132000,소장,"브랜드, 희소성",루이비통,루이비통 명품 653,루이비통,명품,1132000,4.36,,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",crawler,14,8,22,5,Y,0.739
male,40,5150000,공무원,기혼,진보적,643000,423000,데일리,"성분, 가격",구찌,설화수 화장품 654,설화수,화장품,423000,,2115.0,"설화수 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",user_input,50,5,17,3,N,0.489
male,42,3660000,프리랜서,미혼,보수적,279000,491000,유행,"가격, 일정",하나투어,하나투어 여행 655,하나투어,여행,491000,4.4,119.0,"하나투어 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",naver_api,32,6,3,3,N,0.594
female,52,3080000,주부,기혼,보수적,496000,33000,휴식,"가격, 신선도",메가스터디,오뚜기 식품 656,오뚜기,식품,33000,4.34,2852.0,"오뚜기 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",user_input,51,2,17,1,N,0.491
female,21,710000,학생,기혼,진보적,29000,292000,데이트,"디자인, 착용감",패스트캠퍼스,ZARA 패션 657,ZARA,패션,292000,3.36,2388.0,"ZARA 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",manual,46,7,19,4,Y,0.576
male,35,6250000,대기업직원,기혼,보수적,411000,6000,식사,"희소성, 감성",애플,CJ 식품 658,CJ,식품,6000,4.39,391.0,"CJ 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",manual,38,3,0,1,N,0.453
male,55,5950000,공무원,기혼,진보적,1240000,404000,여행,"희소성, 감성",아디다스,아디다스 패션 659,아디다스,패션,404000,3.95,,"아디다스 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",image_estimate,15,6,10,4,N,0.591
female,63,2840000,은퇴자,기혼,진보적,452000,65000,데일리,"희소성, 감성",ZARA,이니스프리 화장품 660,이니스프리,화장품,65000,3.28,2883.0,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",manual,45,2,14,1,N,0.641
male,33,8960000,전문직,미혼,진보적,1400000,906000,선물,"희소성, 감성",정관장,프라다 명품 661,프라다,명품,906000,4.36,,"프라다 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",user_input,5,2,20,1,Y,0.462
female,40,3890000,공무원,기혼,진보적,507000,1240000,휴식,"내구성, 크기",LG,이케아 가구 662,이케아,가구,1240000,3.87,,"이케아 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",user_input,7,9,10,6,Y,0.809
female,48,2180000,주부,기혼,보수적,397000,12000,유행,"가격, 내구성",센트룸,3M 생활용품 663,3M,생활용품,12000,4.77,,"3M 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",crawler,9,2,12,1,N,0.529
female,61,2870000,주부,기혼,진보적,166000,82000,생활,"내구성, 크기",이케아,이케아 가구 664,이케아,가구,82000,,,"이케아 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",naver_api,2,2,9,1,N,0.531
male,37,9160000,전문직,기혼,보수적,1439000,689000,출근,"희소성, 감성",나이키,ZARA 패션 665,ZARA,패션,689000,3.21,1192.0,"ZARA 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",manual,37,4,9,2,Y,0.483
male,37,4170000,프리랜서,기혼,보수적,430000,2798000,선물,"희소성, 감성",삼성,삼성 전자기기 666,삼성,전자기기,2798000,4.73,,"삼성 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",naver_api,2,11,20,8,Y,0.796
male,31,3060000,주부,미혼,보수적,301000,36000,휴식,"가격, 내구성",3M,3M 생활용품 667,3M,생활용품,36000,4.67,47.0,"3M 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",crawler,32,0,20,2,N,0.386
