성별,나이,월수입,직업,결혼여부,소비성향,가격,가격등급,카테고리,브랜드,상품조회수,비교상품수,구매시간대,카드할부여부,재방문횟수,구매후회값
female,32,2160000,주부,기혼,보수적,146000,중저가,생활용품,깨끗한나라,14,5,23,N,4,0.168
female,69,2810000,은퇴자,미혼,보수적,875000,고가,교육,클래스101,26,8,20,N,3,0.243
male,24,1190000,학생,미혼,진보적,619000,고가,명품,샤넬,24,7,11,Y,7,0.549
male,23,1410000,취업준비생,미혼,진보적,28000,저가,화장품,라네즈,24,2,1,N,1,0.19
male,30,5380000,사무직,기혼,보수적,233000,중저가,식품,노브랜드,21,6,10,N,2,0.084
female,58,12590000,전문직,기혼,진보적,620000,고가,여행,하나투어,32,5,20,Y,5,0.177
female,41,5410000,공무원,기혼,보수적,5031000,초고가,전자기기,삼성,39,12,17,Y,8,0.441
female,47,7980000,자영업,미혼,진보적,1253000,고가,패션,아디다스,22,6,16,N,4,0.208
male,34,7120000,프리랜서,기혼,보수적,262000,중저가,건강관리,종근당,12,7,23,N,1,0.175
male,37,9810000,대기업직원,미혼,진보적,5393000,초고가,명품,루이비통,33,6,9,Y,7,0.471
male,42,3230000,주부,미혼,진보적,118000,중저가,화장품,올리브영PB,20,4,10,N,1,0.167
female,61,4060000,은퇴자,기혼,보수적,43000,저가,식품,CJ,18,3,3,N,3,0.112
female,23,1700000,학생,미혼,진보적,1232000,고가,교육,윌라,29,6,3,Y,7,0.636
female,33,1690000,취업준비생,미혼,진보적,2883000,초고가,가구,일룸,32,13,16,Y,12,0.551
male,40,6840000,사무직,기혼,보수적,34000,저가,패션,COS,29,2,20,N,1,0.138
male,35,17360000,전문직,기혼,진보적,179000,중저가,건강관리,종근당,13,4,12,N,2,0.097
male,51,7890000,공무원,기혼,진보적,8124000,초고가,명품,구찌,42,10,17,Y,10,0.478
female,57,12290000,자영업,기혼,보수적,375000,고가,전자기기,소니,23,7,3,N,5,0.193
female,44,8340000,프리랜서,기혼,보수적,104000,중저가,생활용품,유한킴벌리,10,4,11,N,2,0.1
female,47,11930000,대기업직원,미혼,진보적,1179000,고가,교육,패스트캠퍼스,27,5,12,N,4,0.133
male,52,4790000,주부,기혼,보수적,194000,중저가,가구,한샘,24,5,21,N,4,0.082
male,71,5350000,은퇴자,기혼,보수적,146000,중저가,패션,무신사스탠다드,32,6,18,N,2,0.089
male,22,520000,학생,미혼,진보적,56000,저가,식품,풀무원,5,1,10,N,3,0.211
female,31,650000,취업준비생,미혼,보수적,441000,고가,여행,마이리얼트립,41,9,15,Y,8,0.534
female,50,2410000,사무직,기혼,보수적,4000,초저가,전자기기,레노버,14,5,13,N,3,0.11
female,45,5260000,전문직,기혼,진보적,228000,중저가,생활용품,유한킴벌리,9,2,16,Y,3,0.175
male,25,2620000,공무원,기혼,진보적,42000,저가,교육,클래스101,6,3,21,N,2,0.145
male,31,2350000,자영업,미혼,진보적,581000,고가,명품,프라다,19,6,17,Y,5,0.346
male,54,1930000,프리랜서,미혼,진보적,157000,중저가,화장품,설화수,23,3,9,N,4,0.141
female,57,4040000,대기업직원,미혼,진보적,123000,중저가,식품,오뚜기,11,3,11,N,1,0.168
female,30,820000,주부,기혼,진보적,8207000,초고가,여행,아시아나,33,47,10,Y,46,0.525
female,63,1140000,은퇴자,기혼,보수적,8032000,초고가,전자기기,삼성,37,35,23,Y,32,0.55
male,21,870000,학생,미혼,보수적,63000,저가,패션,나이키,19,5,14,N,3,0.111
male,29,840000,취업준비생,미혼,진보적,133000,중저가,건강관리,락토핏,20,2,16,N,4,0.19
male,28,3070000,사무직,미혼,보수적,1239000,고가,명품,버버리,44,8,16,Y,7,0.367
female,55,6850000,전문직,미혼,보수적,154000,중저가,화장품,설화수,27,3,9,Y,4,0.138
female,35,3780000,공무원,기혼,보수적,148000,중저가,식품,CJ,24,4,22,N,4,0.156
female,41,3120000,자영업,기혼,진보적,943000,고가,교육,시원스쿨,25,6,18,Y,3,0.348
male,32,2970000,프리랜서,미혼,진보적,119000,중저가,가구,리바트,11,4,12,N,3,0.134
male,35,5880000,대기업직원,기혼,진보적,45000,저가,패션,ZARA,23,1,11,N,3,0.155
male,40,1400000,주부,미혼,보수적,98000,중저가,건강관리,센트룸,19,5,19,N,4,0.078
female,73,1880000,은퇴자,기혼,보수적,5000,초저가,명품,구찌,20,2,14,N,3,0.11
female,20,1140000,학생,미혼,진보적,3648000,초고가,전자기기,애플,29,18,21,Y,17,0.523
female,27,1430000,취업준비생,미혼,진보적,104000,중저가,생활용품,락앤락,15,2,17,N,2,0.119
male,38,4290000,사무직,기혼,보수적,38000,저가,교육,메가스터디,25,4,20,N,2,0.097
male,32,8770000,전문직,기혼,진보적,134000,중저가,가구,리바트,14,4,11,Y,3,0.175
male,45,4420000,공무원,기혼,진보적,212000,중저가,패션,무신사스탠다드,31,4,16,N,1,0.153
female,51,5330000,자영업,기혼,보수적,38000,저가,식품,동원,25,3,10,N,4,0.086
female,42,4360000,프리랜서,기혼,보수적,4568000,초고가,여행,하나투어,36,13,13,Y,10,0.527
female,45,7660000,대기업직원,기혼,보수적,5000,초저가,전자기기,LG,30,5,16,N,3,0.07
male,50,2240000,주부,기혼,진보적,15000,초저가,생활용품,깨끗한나라,5,0,20,N,1,0.214
male,65,2540000,은퇴자,기혼,보수적,164000,중저가,교육,클래스101,29,5,21,N,1,0.164
male,19,1730000,학생,미혼,진보적,2545000,초고가,명품,샤넬,38,9,20,Y,10,0.605
female,25,1860000,취업준비생,미혼,진보적,103000,중저가,화장품,라네즈,13,3,10,N,4,0.108
female,48,5130000,사무직,기혼,진보적,157000,중저가,식품,노브랜드,22,3,17,N,4,0.069
female,42,12700000,전문직,기혼,보수적,3038000,초고가,여행,하나투어,28,8,21,Y,8,0.265
male,55,5880000,공무원,미혼,진보적,173000,중저가,전자기기,삼성,15,4,12,N,3,0.104
male,61,7720000,자영업,기혼,진보적,55000,저가,패션,아디다스,19,0,22,N,1,0.293
male,52,6180000,프리랜서,미혼,진보적,462000,고가,건강관리,종근당,21,2,9,N,3,0.148
female,55,9370000,대기업직원,기혼,보수적,719000,고가,명품,루이비통,36,5,21,Y,6,0.203
female,60,3060000,주부,기혼,진보적,472000,고가,화장품,올리브영PB,29,5,9,N,2,0.191
female,75,3970000,은퇴자,기혼,보수적,189000,중저가,식품,CJ,13,5,14,Y,4,0.11
male,29,490000,학생,미혼,진보적,75000,저가,교육,윌라,18,2,22,N,3,0.246
male,23,590000,취업준비생,미혼,보수적,113000,중저가,가구,일룸,17,5,9,Y,6,0.248
male,26,6500000,사무직,미혼,진보적,192000,중저가,패션,COS,19,4,17,N,3,0.113
female,52,17800000,전문직,기혼,보수적,164000,중저가,건강관리,종근당,24,3,20,N,1,0.152
female,29,6740000,공무원,미혼,진보적,398000,고가,명품,구찌,32,5,13,N,6,0.161
female,35,13190000,자영업,기혼,보수적,3583000,초고가,전자기기,소니,34,9,14,N,8,0.263
male,30,9100000,프리랜서,기혼,보수적,9000,초저가,생활용품,유한킴벌리,9,2,16,N,0,0.129
male,33,11560000,대기업직원,기혼,진보적,35000,저가,교육,패스트캠퍼스,6,1,19,N,2,0.165
male,38,4810000,주부,기혼,보수적,828000,고가,가구,한샘,31,8,17,N,5,0.16
female,67,5390000,은퇴자,기혼,보수적,423000,고가,패션,무신사스탠다드,30,5,0,N,3,0.229
female,28,740000,학생,미혼,보수적,227000,중저가,식품,풀무원,22,4,16,N,2,0.303
female,33,990000,취업준비생,기혼,진보적,3493000,초고가,여행,마이리얼트립,31,21,13,Y,20,0.586
male,36,2650000,사무직,기혼,보수적,144000,중저가,전자기기,레노버,15,3,13,N,3,0.141
male,29,5330000,전문직,기혼,진보적,10000,초저가,생활용품,유한킴벌리,4,3,18,N,3,0.13
male,39,2810000,공무원,기혼,보수적,122000,중저가,교육,클래스101,13,5,15,N,4,0.108
female,45,2230000,자영업,미혼,진보적,3931000,초고가,명품,프라다,43,13,15,Y,11,0.527
female,40,1810000,프리랜서,기혼,진보적,826000,고가,화장품,설화수,33,4,10,Y,5,0.456
female,43,4040000,대기업직원,미혼,보수적,143000,중저가,식품,오뚜기,22,3,10,N,4,0.07
male,48,850000,주부,기혼,진보적,277000,중저가,여행,아시아나,33,5,18,Y,6,0.324
male,59,1280000,은퇴자,기혼,보수적,126000,중저가,전자기기,삼성,20,3,3,N,5,0.226
male,27,1140000,학생,미혼,보수적,111000,중저가,패션,나이키,23,3,13,N,4,0.171
female,31,1280000,취업준비생,미혼,진보적,465000,고가,건강관리,락토핏,31,7,9,Y,3,0.387
female,46,3080000,사무직,기혼,진보적,1676000,초고가,명품,버버리,41,9,13,Y,6,0.503
female,39,7130000,전문직,기혼,진보적,555000,고가,화장품,설화수,22,5,18,Y,1,0.227
male,49,3920000,공무원,기혼,보수적,27000,저가,식품,CJ,14,5,19,N,2,0.084
male,55,3070000,자영업,미혼,진보적,182000,중저가,교육,시원스쿨,19,4,19,N,3,0.114
male,50,2590000,프리랜서,기혼,진보적,1219000,고가,가구,리바트,33,5,1,Y,6,0.515
female,53,5630000,대기업직원,기혼,보수적,188000,중저가,패션,ZARA,25,7,11,N,3,0.077
female,58,1440000,주부,기혼,보수적,877000,고가,건강관리,센트룸,27,8,19,Y,5,0.464
female,69,1860000,은퇴자,기혼,진보적,548000,고가,명품,구찌,34,5,19,N,6,0.335
male,26,1710000,학생,미혼,진보적,106000,중저가,전자기기,애플,27,2,10,N,4,0.127
male,29,1740000,취업준비생,미혼,진보적,21000,초저가,생활용품,락앤락,14,1,20,N,2,0.146
male,24,4300000,사무직,미혼,진보적,237000,중저가,교육,메가스터디,23,2,15,N,1,0.155
female,49,9680000,전문직,기혼,진보적,644000,고가,가구,리바트,18,4,19,N,3,0.173
female,59,4340000,공무원,기혼,보수적,491000,고가,패션,무신사스탠다드,40,7,12,N,5,0.131
female,65,5340000,자영업,미혼,보수적,137000,중저가,식품,동원,23,6,18,N,4,0.058
male,28,4710000,프리랜서,미혼,진보적,253000,중저가,여행,하나투어,18,1,18,N,6,0.182
male,31,7490000,대기업직원,미혼,진보적,142000,중저가,전자기기,LG,23,2,11,N,5,0.116
male,36,2040000,주부,미혼,보수적,30000,저가,생활용품,깨끗한나라,19,4,18,N,4,0.062
female,61,2480000,은퇴자,기혼,진보적,132000,중저가,교육,클래스101,24,4,19,N,4,0.096
female,25,470000,학생,미혼,진보적,391000,고가,명품,샤넬,36,9,10,Y,8,0.593
female,27,630000,취업준비생,미혼,보수적,1049000,고가,화장품,라네즈,39,11,11,Y,11,0.527
male,34,4830000,사무직,기혼,진보적,21000,초저가,식품,노브랜드,9,0,16,N,2,0.155
male,59,14210000,전문직,기혼,진보적,122000,중저가,여행,하나투어,26,1,23,N,4,0.215
male,33,5740000,공무원,미혼,진보적,1183000,고가,전자기기,삼성,31,3,22,Y,6,0.335
female,39,7750000,자영업,기혼,진보적,115000,중저가,패션,아디다스,29,2,22,N,2,0.194
female,38,6700000,프리랜서,기혼,진보적,2312000,초고가,건강관리,종근당,28,7,14,Y,5,0.356
female,41,9720000,대기업직원,미혼,보수적,4015000,초고가,명품,루이비통,45,9,11,Y,8,0.341
male,46,3140000,주부,기혼,보수적,49000,저가,화장품,올리브영PB,31,3,11,Y,1,0.171
male,71,3660000,은퇴자,기혼,진보적,13000,초저가,식품,CJ,11,2,19,N,2,0.092
male,24,800000,학생,미혼,보수적,432000,고가,교육,윌라,25,6,10,Y,7,0.504
female,25,920000,취업준비생,미혼,진보적,801000,고가,가구,일룸,23,8,19,Y,10,0.54
female,44,6980000,사무직,기혼,보수적,393000,고가,패션,COS,26,6,19,Y,3,0.2
female,36,16730000,전문직,기혼,진보적,820000,고가,건강관리,종근당,20,5,10,N,1,0.195
male,43,6730000,공무원,기혼,보수적,5831000,초고가,명품,구찌,37,11,19,Y,10,0.458
male,49,11910000,자영업,기혼,보수적,203000,중저가,전자기기,소니,27,5,17,N,4,0.084
male,48,8710000,프리랜서,미혼,진보적,49000,저가,생활용품,유한킴벌리,11,2,1,N,3,0.138
female,51,12890000,대기업직원,기혼,보수적,209000,중저가,교육,패스트캠퍼스,26,4,19,N,4,0.083
female,56,4450000,주부,기혼,보수적,3344000,초고가,가구,한샘,40,10,17,Y,7,0.507
female,63,5690000,은퇴자,미혼,진보적,1163000,고가,패션,무신사스탠다드,29,5,17,Y,2,0.27
